	goods	Also every person in the country has a right to get some money from selling and reproducing the nation goods of their country.
	crush	Also govermen help athletes to crush tests which must show drugs in blood of sportsmen.
	show	Also govermen help athletes to crush tests which must show drugs in blood of sportsmen.
	institute	Also goverments can support artists who only start their way, for example invest money in different organisations or institute where artist stading.
	start their way	Also goverments can support artists who only start their way, for example invest money in different organisations or institute where artist stading.
	set	Also government can set the higher taxes on alcohol and cigarettes.
	stand	Also government can stand the standarts for air companies.
	can't 	Also I should add that in XXI century no one is buying discs, because gagets can't support them.
	educate	Also I think that it is nessesary to educate people abut the global situation of pollution and warming so maybe then they will accept such laws.
	wishes	Also illegal copies influences on the advertisment and wishes of millions peoples to watch the film or the cinema or listen to music in the payfull content.
	have	Also in modern society have people who cared about health.
	exist	Also in some cases for example when the artist need money that eat, they can go on the street to work, they don't have another exist.
